solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
minisat,TableModel_output_6_4_6.bul_.dimacs.cnf,benchmarks/TableModel_output_6_4_6.bul_.dimacs.cnf,TIMEOUT,300,,True,False,,,,,,,
