solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,memory_reported_mb
minisat,vmpc_24.cnf,benchmarks/vmpc_24.cnf,SAT,9.81125283241272,10,False,False,200528,357130,20991167,510,576,67872,9.66647,4583231,103.38
