solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,memory_reported_mb
minisat,hash_table_find_safety_size_15.cnf,benchmarks/hash_table_find_safety_size_15.cnf,UNSAT,58.2506217956543,20,False,False,8886,832311,223959343,38,7780787,31081601,56.0572,1074288,4040.28
