solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
minisat,asconhashv12_opt64_H8_M2-bL4cM6NJ_m4_5_U14.c.cnf,benchmarks/asconhashv12_opt64_H8_M2-bL4cM6NJ_m4_5_U14.c.cnf,TIMEOUT,300,,True,False,,,,,,,
