solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,memory_reported_mb
minisat,hash_table_find_safety_size_11.cnf,benchmarks/hash_table_find_safety_size_11.cnf,UNSAT,41.222787857055664,20,False,False,6349,728564,145211681,30,5277644,20971987,39.6345,836653,2680.19
