solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
minisat,multiplier_14bits__miter_14.cnf,benchmarks/multiplier_14bits__miter_14.cnf,TIMEOUT,300,,True,False,,,,,,,
