solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,memory_reported_mb
minisat,PRP_30_35.cnf,benchmarks/PRP_30_35.cnf,SAT,82.94590353965759,10,False,False,1330380,18879983,500920103,2557,163418,970492,81.9876,27544574,415.04
