solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
minisat,intervals718.cnf,benchmarks/intervals718.cnf,TIMEOUT,300,,True,False,,,,,,,
