solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
minisat,crafted_n12_d6_c4_num4.cnf,benchmarks/crafted_n12_d6_c4_num4.cnf,TIMEOUT,300,,True,False,,,,,,,
