solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,memory_reported_mb
minisat,SC23_Timetable_C_478_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_478_E_50_Cl_32_D_6_T_50.cnf,SAT,86.32609152793884,10,False,False,473794,18850280,213510246,1023,248016,798549,85.2719,75749535,547.12
