solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
minisat,WS_400_24_70_10.apx_2_DC-AD.cnf,benchmarks/WS_400_24_70_10.apx_2_DC-AD.cnf,TIMEOUT,300,,True,False,,,,,,,
