solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
minisat,multiplier_15bits__miter_20.cnf,benchmarks/multiplier_15bits__miter_20.cnf,TIMEOUT,300,,True,False,,,,,,,
