solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,memory_reported_mb
minisat,jkkk-one-one-11-32-unsat.cnf,benchmarks/jkkk-one-one-11-32-unsat.cnf,UNSAT,169.6430149078369,20,False,False,1079871,2129250,305575839,2047,6401,45326,168.002,161166874,205.8
