solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
minisat,LZMAFile_write_12.cnf,benchmarks/LZMAFile_write_12.cnf,TIMEOUT,300,,True,False,,,,,,,
