solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,memory_reported_mb
minisat,rbsat-v760c43649gyes5.cnf,benchmarks/rbsat-v760c43649gyes5.cnf,SAT,4.450805902481079,10,False,False,86276,134184,7943296,254,760,43649,4.35658,3898128,104.33
