solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
minisat,or_randxor_k3_n540_m540.cnf,benchmarks/or_randxor_k3_n540_m540.cnf,TIMEOUT,300,,True,False,,,,,,,
