solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
maplesat,sat-bench-trig-taylor4.cnf,benchmarks/sat-bench-trig-taylor4.cnf,TIMEOUT,300,,True,False,,,,,,,
