solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses
glucose,6s165.cnf,benchmarks/6s165.cnf,UNSAT,6.207250356674194,20,False,False,198371,254521,16211276,387,3098,8994,6.16185,1355,12,157976,19.0,1056,271,17,3894
