solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
maplesat,combined-crypto1-wff-seed-101-wffvars-500-cryptocplx-31-overlap-2.cnf,benchmarks/combined-crypto1-wff-seed-101-wffvars-500-cryptocplx-31-overlap-2.cnf,TIMEOUT,300,,True,False,,,,,,,
