solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses
glucose,SC23_Timetable_C_484_E_50_Cl_33_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_484_E_50_Cl_33_D_6_T_50.cnf,SAT,71.3788115978241,10,False,False,590341,37892197,345094756,7321,249943,804114,70.4048,2169,21,536373,61.0,3671,1877,20,4576
