solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
maplesat,rbsat-v1150c84314gyes10.cnf,benchmarks/rbsat-v1150c84314gyes10.cnf,TIMEOUT,300,,True,False,,,,,,,
