solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
maplesat,DivS_942_11.cnf.sanitized.cnf,benchmarks/DivS_942_11.cnf.sanitized.cnf,TIMEOUT,300,,True,False,,,,,,,
