solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses
glucose,DivU_1520_10.cnf.sanitized.cnf,benchmarks/DivU_1520_10.cnf.sanitized.cnf,UNSAT,44.91436839103699,20,False,False,0,0,331,0,1520,766890,44.3959,0,0,0,0.0,0,0,0,0
