solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported
cadical,brent_69_0.3.cnf,benchmarks/brent_69_0.3.cnf,SAT,45.53688883781433,10,False,False,803269,10512956,160630327,20954,,,,668054,517303,44677,144988,8496,45.06,45.51,90.45,10
