solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,actual_reward
maplesat,SC23_Timetable_C_473_E_49_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_473_E_49_Cl_32_D_6_T_50.cnf,SAT,34.77388024330139,10,False,False,215775,11695377,120471060,511,250975,815307,34.3493,25497689,0.040652
