solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses
glucose,g2-T99.2.0.cnf,benchmarks/g2-T99.2.0.cnf,UNSAT,7.224761962890625,20,False,False,120,420,4885,1,3467274,12115112,5.36585,0,0,0,14.0,59,59,3,0
