solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,actual_reward
maplesat,hash_table_find_safety_size_27.cnf,benchmarks/hash_table_find_safety_size_27.cnf,UNSAT,244.77316164970398,20,False,False,15836,2132713,499519866,62,17997155,72523297,228.162,2870143,0.002645
