solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported
cadical,mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,benchmarks/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,SAT,213.27289485931396,10,False,False,5752965,7755142,176206155,208457,,,,5433528,3482290,1846654,324112,13670,210.75,213.26,68.0,10
