solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
maplesat,satcoin-genesis-UNSAT-19500.cnf,benchmarks/satcoin-genesis-UNSAT-19500.cnf,TIMEOUT,300,,True,False,,,,,,,
