solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported
cadical,SCPC-700-81.cnf,benchmarks/SCPC-700-81.cnf,SAT,30.55366539955139,10,False,False,666074,816412,32339762,5217,,,,647843,328939,230272,82237,1138,30.25,30.54,68.0,10
