solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
maplesat,IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,benchmarks/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,TIMEOUT,300,,True,False,,,,,,,
