solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,actual_reward
maplesat,PRP_30_41.cnf,benchmarks/PRP_30_41.cnf,SAT,261.30431151390076,10,False,False,1918364,50856329,1340515911,3722,191450,1139488,258.05,33550462,0.02556
