solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,actual_reward
maplesat,PRP_20_50.cnf,benchmarks/PRP_20_50.cnf,SAT,102.91086387634277,10,False,False,988222,24255668,615002823,2046,155138,926202,101.705,15578218,0.026501
