solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,actual_reward
maplesat,grid-pbl-0150.shuffled-as.sat05-1347.shuffled-as.sat05-1347.cnf,benchmarks/grid-pbl-0150.shuffled-as.sat05-1347.shuffled-as.sat05-1347.cnf,UNSAT,0.11437058448791504,20,False,False,0,0,4,0,22650,44850,0.089083,0,
