solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,actual_reward
maplesat,hash_table_find_safety_size_20.cnf,benchmarks/hash_table_find_safety_size_20.cnf,UNSAT,138.09948301315308,20,False,False,15209,1548579,345516115,62,11544110,46323062,134.441,2129027,0.00362
