solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
maplesat,asconhashv12_opt64_H9_M2-LSGb5PgEM_m2_7.c.cnf,benchmarks/asconhashv12_opt64_H9_M2-LSGb5PgEM_m2_7.c.cnf,TIMEOUT,300,,True,False,,,,,,,
