solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported
cadical,SC23_Timetable_C_490_E_50_Cl_33_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_490_E_50_Cl_33_D_6_T_50.cnf,TIMEOUT,300,,True,False,,,,,,,,,,,,,,,,
