solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
maplesat,intervals753.cnf,benchmarks/intervals753.cnf,TIMEOUT,300,,True,False,,,,,,,
