solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported
cadical,grs-160-64.cnf,benchmarks/grs-160-64.cnf,UNSAT,221.15976810455322,20,False,False,1080059,5083061,1206337317,23395,,,,1018805,524231,370692,322866,9489,219.51,221.13,259.65,20
