solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses
glucose,SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,SAT,253.29269576072693,10,False,False,1942439,85901243,964879904,25952,248899,802015,250.764,3193,38,1808030,95.0,5477,2882,34,6460
