solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported
cadical,SCPC-800-49.cnf,benchmarks/SCPC-800-49.cnf,SAT,32.93498682975769,10,False,False,703079,870276,38567963,5653,,,,683518,354408,256494,118778,1586,32.56,32.92,68.0,10
