solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses
glucose,mchess16-mixed-25percent-blocked.cnf,benchmarks/mchess16-mixed-25percent-blocked.cnf,UNSAT,51.68708872795105,20,False,False,1338292,1679010,22679769,1931,16278,965,51.1741,9030,31,1193599,14.0,544,89,12,5342
