solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses
glucose,hash_table_find_safety_size_12.cnf,benchmarks/hash_table_find_safety_size_12.cnf,UNSAT,134.4085111618042,20,False,False,8321,401015,1228017099,7,5861110,23325682,131.274,0,1,880,186.0,2052,1299,140,18
