solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
maplesat,6s166.cnf,benchmarks/6s166.cnf,TIMEOUT,300,,True,False,,,,,,,
