solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses
glucose,asconhashv12_opt64_H12_M2-CxLJidFX21oI_m3_6_U2.c.cnf,benchmarks/asconhashv12_opt64_H12_M2-CxLJidFX21oI_m3_6_U2.c.cnf,UNSAT,247.78055381774902,20,False,False,594425,2830194,1600434975,3959,158780,372687,245.469,4083,21,497435,47.0,1365,158,20,158
