solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported
cadical,brent_65_0.1.cnf,benchmarks/brent_65_0.1.cnf,SAT,7.66621994972229,10,False,False,55449,857630,21728132,1466,,,,47891,26641,3154,10077,,7.56,7.64,96.3,10
