solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported
cadical,hash_table_find_safety_size_17.cnf,benchmarks/hash_table_find_safety_size_17.cnf,UNSAT,225.08756303787231,20,False,False,19648,19596619,93773885,184,,,,15356,4167,24681797,38553,1240,222.04,224.11,16304.27,20
