solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,actual_reward
maplesat,grs-96-32.cnf,benchmarks/grs-96-32.cnf,UNSAT,224.6868929862976,20,False,False,2199307,6299217,1338390066,4094,75802,222678,223.009,70278336,0.115144
