solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported
maplesat,mp1-klieber2017s-1600-022-eq.cnf,benchmarks/mp1-klieber2017s-1600-022-eq.cnf,TIMEOUT,300,,True,False,,,,,,,
