solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,actual_reward
maplesat,DivS_568_11.cnf.sanitized.cnf,benchmarks/DivS_568_11.cnf.sanitized.cnf,SAT,88.62517166137695,10,False,False,0,1,568,1,568,553495,87.3787,0,
