solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,conflict_literals,actual_reward
maplesat,rand_net50-60-10.shuffled.cnf,benchmarks/rand_net50-60-10.shuffled.cnf,UNSAT,24.24567222595215,20,False,False,274224,425025,125390865,638,6000,17901,24.1642,13656840,0.073446
