solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses
glucose,TableModel_output_8_3_10.bul_.dimacs.cnf,benchmarks/TableModel_output_8_3_10.bul_.dimacs.cnf,TIMEOUT,300,,True,False,,,,,10440,115620,,,,,,,,,
